9733.3333333333,145,0,-0.5315159767,0,0,0,0.5315159767,-0.5315159767,0,0
9800,146,0,-0.175986599,0,0,0,0.175986599,-0.175986599,0,0
9866.6666666667,147,0,0.2051074005,0,0,0,-0.2051074005,0.2051074005,0,0
9933.3333333333,148,0,0.5564065568,0,0,0,-0.5564065568,0.5564065568,0,0
10000,149,0,0.8268795405,0,0,0,-0.8268795405,0.8268795405,0,0
10066.6666666667,150,0,0.9772362036,0,0,0,-0.9772362036,0.9772362036,0,0
10133.3333333333,151,0,0.9856350465,0,0,0,-0.9856350465,0.9856350465,0,0
10200,152,0,0.8508560146,0,0,0,-0.8508560146,0.8508560146,0,0
10266.6666666667,153,0,0.5924777292,0,0,0,-0.5924777292,0.5924777292,0,0
10333.3333333333,154,0,0.2480334072,0,0,0,-0.2480334072,0.2480334072,0,0
10400,155,0,-0.1324413871,0,0,0,0.1324413871,-0.1324413871,0,0
10466.6666666667,156,0,-0.493677137,0,0,0,0.493677137,-0.493677137,0,0
10533.3333333333,157,0,-0.7831990781,0,0,0,0.7831990781,-0.7831990781,0,0
10600,158,0,-0.9589499232,0,0,0,0.9589499232,-0.9589499232,0,0
10666.6666666667,159,0,-0.9953992971,0,0,0,0.9953992971,-0.9953992971,0,0
10733.3333333333,160,0,-0.8872523964,0,0,0,0.8872523964,-0.8872523964,0,0
10800,161,0,-0.6502191366,0,0,0,0.6502191366,-0.6502191366,0,0
10866.6666666667,162,0,-0.318732058,0,0,0,0.318732058,-0.318732058,0,0
10933.3333333333,163,0,0.0590555036,0,0,0,-0.0590555036,0.0590555036,0,0
11000,164,0,0.4282643914,0,0,0,-0.4282643914,0.4282643914,0,0
11066.6666666667,165,0,0.7352616263,0,0,0,-0.7352616263,0.7352616263,0,0
11133.3333333333,166,0,0.9354513797,0,0,0,-0.9354513797,0.9354513797,0,0
11200,167,0,0.9997531683,0,0,0,-0.9997531683,0.9997531683,0,0
11266.6666666667,168,0,0.9188262189,0,0,0,-0.9188262189,0.9188262189,0,0
11333.3333333333,169,0,0.7044263519,0,0,0,-0.7044263519,0.7044263519,0,0
11400,170,0,0.387698277,0,0,0,-0.387698277,0.387698277,0,0
11466.6666666667,171,0,0.0146513694,0,0,0,-0.0146513694,0.0146513694,0,0
11533.3333333333,172,0,-0.3605238635,0,0,0,0.3605238635,-0.3605238635,0,0
11600,173,0,-0.6833277438,0,0,0,0.6833277438,-0.6833277438,0,0
11666.6666666667,174,0,-0.9068682968,0,0,0,0.9068682968,-0.9068682968,0,0
11733.3333333333,175,0,-0.998672995,0,0,0,0.998672995,-0.998672995,0,0
11800,176,0,-0.9454058662,0,0,0,0.9454058662,-0.9454058662,0,0
11866.6666666667,177,0,-0.7548047381,0,0,0,0.7548047381,-0.7548047381,0,0
11933.3333333333,178,0,-0.4545572063,0,0,0,0.4545572063,-0.4545572063,0,0
12000,179,0,-0.0882786065,0,0,0,0.0882786065,-0.0882786065,0,0
12066.6666666667,180,0,0.2908237493,0,0,0,-0.2908237493,0.2908237493,0,0
12133.3333333333,181,0,0.6276797111,0,0,0,-0.6276797111,0.6276797111,0,0
12200,182,0,0.8733560347,0,0,0,-0.8733560347,0.8733560347,0,0
12266.6666666667,183,0,0.9921646485,0,0,0,-0.9921646485,0.9921646485,0,0
12333.3333333333,184,0,0.9668468676,0,0,0,-0.9668468676,0.9668468676,0,0
12400,185,0,0.8010804691,0,0,0,-0.8010804691,0.8010804691,0,0
12466.6666666667,186,0,0.5189454416,0,0,0,-0.5189454416,0.5189454416,0,0
12533.3333333333,187,0,0.1614260153,0,0,0,-0.1614260153,0.1614260153,0,0
12600,188,0,-0.2195428956,0,0,0,0.2195428956,-0.2195428956,0,0
12666.6666666667,189,0,-0.568619997,0,0,0,0.568619997,-0.568619997,0,0
12733.3333333333,190,0,-0.8350967454,0,0,0,0.8350967454,-0.8350967454,0,0
12800,191,0,-0.9802635042,0,0,0,0.9802635042,-0.9802635042,0,0
12866.6666666667,192,0,-0.9830326831,0,0,0,0.9830326831,-0.9830326831,0,0
12933.3333333333,193,0,-0.8430020186,0,0,0,0.8430020186,-0.8430020186,0,0
13000,194,0,-0.5805130082,0,0,0,0.5805130082,-0.5805130082,0,0
13066.6666666667,195,0,-0.2336960113,0,0,0,0.2336960113,-0.2336960113,0,0
13133.3333333333,196,0,0.1470687416,0,0,0,-0.1470687416,0.1470687416,0,0
13200,197,0,0.5064696136,0,0,0,-0.5064696136,0.5064696136,0,0
13266.6666666667,198,0,0.7922983828,0,0,0,-0.7922983828,0.7922983828,0,0
13333.3333333333,199,0,0.9630342492,0,0,0,-0.9630342492,0.9630342492,0,0
13400,200,0,0.9938753365,0,0,0,-0.9938753365,0.9938753365,0,0
13466.6666666667,201,0,0.8803415266,0,0,0,-0.8803415266,0.8803415266,0,0
13533.3333333333,202,0,0.6389252624,0,0,0,-0.6389252624,0.6389252624,0,0
13600,203,0,0.3046957794,0,0,0,-0.3046957794,0.3046957794,0,0
13666.6666666667,204,0,-0.0737952123,0,0,0,0.0737952123,-0.0737952123,0,0
13733.3333333333,205,0,-0.4415663724,0,0,0,0.4415663724,-0.4415663724,0,0
13800,206,0,-0.7451935727,0,0,0,0.7451935727,-0.7451935727,0,0
13866.6666666667,207,0,-0.9405705314,0,0,0,0.9405705314,-0.9405705314,0,0
13933.3333333333,208,0,-0.9993158937,0,0,0,0.9993158937,-0.9993158937,0,0
14000,209,0,-0.9128960386,0,0,0,0.9128960386,-0.9128960386,0,0
14066.6666666667,210,0,-0.6938647112,0,0,0,0.6938647112,-0.6938647112,0,0
14133.3333333333,211,0,-0.3740394083,0,0,0,0.3740394083,-0.3740394083,0,0
14200,212,0,0.0001205774,0,0,0,-0.0001205774,0.0001205774,0,0
14266.6666666667,213,0,0.3742630475,0,0,0,-0.3742630475,0.3742630475,0,0
14333.3333333333,214,0,0.6940383479,0,0,0,-0.6940383479,0.6940383479,0,0
14400,215,0,0.9129944496,0,0,0,-0.9129944496,0.9129944496,0,0
14466.6666666667,216,0,0.9993247833,0,0,0,-0.9993247833,0.9993247833,0,0
14533.3333333333,217,0,0.9404886082,0,0,0,-0.9404886082,0.9404886082,0,0
14600,218,0,0.7450327374,0,0,0,-0.7450327374,0.7450327374,0,0
14666.6666666667,219,0,0.4413499885,0,0,0,-0.4413499885,0.4413499885,0,0
14733.3333333333,220,0,0.0735547128,0,0,0,-0.0735547128,0.0735547128,0,0
14800,221,0,-0.3049254584,0,0,0,0.3049254584,-0.3049254584,0,0
14866.6666666667,222,0,-0.6391107567,0,0,0,0.6391107567,-0.6391107567,0,0
14933.3333333333,223,0,-0.8804558905,0,0,0,0.8804558905,-0.8804558905,0,0
15000,224,0,-0.9939019569,0,0,0,0.9939019569,-0.9939019569,0,0
15066.6666666667,225,0,-0.9629692592,0,0,0,0.9629692592,-0.9629692592,0,0
15133.3333333333,226,0,-0.7921512231,0,0,0,0.7921512231,-0.7921512231,0,0
15200,227,0,-0.5062616612,0,0,0,0.5062616612,-0.5062616612,0,0
15266.6666666667,228,0,-0.1468302048,0,0,0,0.1468302048,-0.1468302048,0,0
15333.3333333333,229,0,0.2339304817,0,0,0,-0.2339304817,0.2339304817,0,0
15400,230,0,0.5807093518,0,0,0,-0.5807093518,0.5807093518,0,0
15466.6666666667,231,0,0.8431317138,0,0,0,-0.8431317138,0.8431317138,0,0
15533.3333333333,232,0,0.9830768897,0,0,0,-0.9830768897,0.9830768897,0,0
15600,233,0,0.9802158005,0,0,0,-0.9802158005,0.9802158005,0,0
15666.6666666667,234,0,0.8349640611,0,0,0,-0.8349640611,0.8349640611,0,0
15733.3333333333,235,0,0.5684216064,0,0,0,-0.5684216064,0.5684216064,0,0
15800,236,0,0.2193076179,0,0,0,-0.2193076179,0.2193076179,0,0
15866.6666666667,237,0,-0.1616640026,0,0,0,0.1616640026,-0.1616640026,0,0
15933.3333333333,238,0,-0.5191515674,0,0,0,0.5191515674,-0.5191515674,0,0
16000,239,0,-0.8012247907,0,0,0,0.8012247907,-0.8012247907,0,0
16066.6666666667,240,0,-0.9669084201,0,0,0,0.9669084201,-0.9669084201,0,0
16133.3333333333,241,0,-0.9921344905,0,0,0,0.9921344905,-0.9921344905,0,0
16200,242,0,-0.873238547,0,0,0,0.873238547,-0.873238547,0,0
16266.6666666667,243,0,-0.6274919607,0,0,0,0.6274919607,-0.6274919607,0,0
16333.3333333333,244,0,-0.2905930095,0,0,0,0.2905930095,-0.2905930095,0,0
16400,245,0,0.0885188172,0,0,0,-0.0885188172,0.0885188172,0,0
16466.6666666667,246,0,0.4547719939,0,0,0,-0.4547719939,0.4547719939,0,0
16533.3333333333,247,0,0.7549629016,0,0,0,-0.7549629016,0.7549629016,0,0
16600,248,0,0.9454844299,0,0,0,-0.9454844299,0.9454844299,0,0
16666.6666666667,249,0,0.9986605465,0,0,0,-0.9986605465,0.9986605465,0,0
16733.3333333333,250,0,0.9067666444,0,0,0,-0.9067666444,0.9067666444,0,0
16800,251,0,0.6831516539,0,0,0,-0.6831516539,0.6831516539,0,0
16866.6666666667,252,0,0.3602989159,0,0,0,-0.3602989159,0.3602989159,0,0
16933.3333333333,253,0,-0.0148924979,0,0,0,0.0148924979,-0.0148924979,0,0
17000,254,0,-0.387920559,0,0,0,0.387920559,-0.387920559,0,0
17066.6666666667,255,0,-0.7045974976,0,0,0,0.7045974976,-0.7045974976,0,0
17133.3333333333,256,0,-0.9189213669,0,0,0,0.9189213669,-0.9189213669,0,0
17200,257,0,-0.999758497,0,0,0,0.999758497,-0.999758497,0,0
17266.6666666667,258,0,-0.935366115,0,0,0,0.935366115,-0.935366115,0,0
17333.3333333333,259,0,-0.7350981542,0,0,0,0.7350981542,-0.7350981542,0,0
17400,260,0,-0.4280464585,0,0,0,0.4280464585,-0.4280464585,0,0
17466.6666666667,261,0,-0.0588147679,0,0,0,0.0588147679,-0.0588147679,0,0
17533.3333333333,262,0,0.3189606261,0,0,0,-0.3189606261,0.3189606261,0,0
17600,263,0,0.6504023343,0,0,0,-0.6504023343,0.6504023343,0,0
17666.6666666667,264,0,0.8873636115,0,0,0,-0.8873636115,0.8873636115,0,0
17733.3333333333,265,0,0.9954223741,0,0,0,-0.9954223741,0.9954223741,0,0
17800,266,0,0.9588815097,0,0,0,-0.9588815097,0.9588815097,0,0
17866.6666666667,267,0,0.7830491122,0,0,0,-0.7830491122,0.7830491122,0,0
17933.3333333333,268,0,0.4934674035,0,0,0,-0.4934674035,0.4934674035,0,0
18000,269,0,0.1322023528,0,0,0,-0.1322023528,0.1322023528,0,0
18066.6666666667,270,0,-0.2482670191,0,0,0,0.2482670191,-0.2482670191,0,0
18133.3333333333,271,0,-0.5926719832,0,0,0,0.5926719832,-0.5926719832,0,0
18200,272,0,-0.8509826923,0,0,0,0.8509826923,-0.8509826923,0,0
18266.6666666667,273,0,-0.9856757463,0,0,0,0.9856757463,-0.9856757463,0,0
18333.3333333333,274,0,-0.9771850132,0,0,0,0.9771850132,-0.9771850132,0,0
18400,275,0,-0.8267438961,0,0,0,0.8267438961,-0.8267438961,0,0
18466.6666666667,276,0,-0.5562061626,0,0,0,0.5562061626,-0.5562061626,0,0
18533.3333333333,277,0,-0.2048713668,0,0,0,0.2048713668,-0.2048713668,0,0
18600,278,0,0.1762239849,0,0,0,-0.1762239849,0.1762239849,0,0
18666.6666666667,279,0,0.531720231,0,0,0,-0.531720231,0.531720231,0,0
18733.3333333333,280,0,0.8099763537,0,0,0,-0.8099763537,0.8099763537,0,0
18800,281,0,0.9705715903,0,0,0,-0.9705715903,0.9705715903,0,0
18866.6666666667,282,0,0.990177139,0,0,0,-0.990177139,0.990177139,0,0
18933.3333333333,283,0,0.8659450077,0,0,0,-0.8659450077,0.8659450077,0,0
19000,284,0,0.6159217265,0,0,0,-0.6159217265,0.6159217265,0,0
19066.6666666667,285,0,0.2764268258,0,0,0,-0.2764268258,0.2764268258,0,0
19133.3333333333,286,0,-0.1032231054,0,0,0,0.1032231054,-0.1032231054,0,0
19200,287,0,-0.4678783742,0,0,0,0.4678783742,-0.4678783742,0,0
19266.6666666667,288,0,-0.7645674809,0,0,0,0.7645674809,-0.7645674809,0,0
19333.3333333333,289,0,-0.950192003,0,0,0,0.950192003,-0.950192003,0,0
19400,290,0,-0.9977872697,0,0,0,0.9977872697,-0.9977872697,0,0
19466.6666666667,291,0,-0.9004393738,0,0,0,0.9004393738,-0.9004393738,0,0
19533.3333333333,292,0,-0.672289518,0,0,0,0.672289518,-0.672289518,0,0
19600,293,0,-0.3464797984,0,0,0,0.3464797984,-0.3464797984,0,0
19666.6666666667,294,0,0.0296611685,0,0,0,-0.0296611685,0.0296611685,0,0
19733.3333333333,295,0,0.4014934177,0,0,0,-0.4014934177,0.4014934177,0,0
19800,296,0,0.7150028887,0,0,0,-0.7150028887,0.7150028887,0,0
19866.6666666667,297,0,0.9246477554,0,0,0,-0.9246477554,0.9246477554,0,0
19933.3333333333,298,0,0.9999740414,0,0,0,-0.9999740414,0.9999740414,0,0
20000,299,0,0.9300395044,0,0,0,-0.9300395044,0.9300395044,0,0
20066.6666666667,300,0,0.7250031565,0,0,0,-0.7250031565,0.7250031565,0,0
20133.3333333333,301,0,0.4146495194,0,0,0,-0.4146495194,0.4146495194,0,0
20200,302,0,0.0440619883,0,0,0,-0.0440619883,0.0440619883,0,0
20266.6666666667,303,0,-0.3329261896,0,0,0,0.3329261896,-0.3329261896,0,0
20333.3333333333,304,0,-0.6615519798,0,0,0,0.6615519798,-0.6615519798,0,0
20400,305,0,-0.8940776903,0,0,0,0.8940776903,-0.8940776903,0,0
20466.6666666667,306,0,-0.9967255682,0,0,0,0.9967255682,-0.9967255682,0,0
20533.3333333333,307,0,-0.9545845113,0,0,0,0.9545845113,-0.9545845113,0,0
20600,308,0,-0.7737761229,0,0,0,0.7737761229,-0.7737761229,0,0
20666.6666666667,309,0,-0.4805654603,0,0,0,0.4805654603,-0.4805654603,0,0
20733.3333333333,310,0,-0.1175456513,0,0,0,0.1175456513,-0.1175456513,0,0
20800,311,0,0.2625493791,0,0,0,-0.2625493791,0.2625493791,0,0
20866.6666666667,312,0,0.6045052805,0,0,0,-0.6045052805,0.6045052805,0,0
20933.3333333333,313,0,0.8586479678,0,0,0,-0.8586479678,0.8586479678,0,0
21000,314,0,0.9880595068,0,0,0,-0.9880595068,0.9880595068,0,0
21066.6666666667,315,0,0.9739409828,0,0,0,-0.9739409828,0.9739409828,0,0
21133.3333333333,316,0,0.8183433174,0,0,0,-0.8183433174,0.8183433174,0,0
21200,317,0,0.5438693424,0,0,0,-0.5438693424,0.5438693424,0,0
21266.6666666667,318,0,0.1903904082,0,0,0,-0.1903904082,0.1903904082,0,0
21333.3333333333,319,0,-0.1907455113,0,0,0,0.1907455113,-0.1907455113,0,0
21400,320,0,-0.5441728616,0,0,0,0.5441728616,-0.5441728616,0,0
21466.6666666667,321,0,-0.8185511621,0,0,0,0.8185511621,-0.8185511621,0,0
21533.3333333333,322,0,-0.9740229605,0,0,0,0.9740229605,-0.9740229605,0,0
21600,323,0,-0.9880037091,0,0,0,0.9880037091,-0.9880037091,0,0
21666.6666666667,324,0,-0.8584625001,0,0,0,0.8584625001,-0.8584625001,0,0
21733.3333333333,325,0,-0.6042170846,0,0,0,0.6042170846,-0.6042170846,0,0
21800,326,0,-0.2622003198,0,0,0,0.2622003198,-0.2622003198,0,0
21866.6666666667,327,0,0.1179048681,0,0,0,-0.1179048681,0.1179048681,0,0
